ev_tdlam_before,entloss,optimgain,meankl,TimeElapsed,EpRewMean,EpThisIter,TimestepsSoFar,entropy,EpLenMean,EpisodesSoFar,surrgain
0.8424861282110214,0.0,0.26384953,0.013088415,4114.467132329941,1.519015353699718,21,183339,33.95819,49.95,4531,0.26384953
0.8703576922416687,0.0,0.31349078,0.013289249,4137.185340642929,1.4521434114914231,20,184404,33.948425,50.7,4551,0.31349078
0.8808860257267952,0.0,0.31675738,0.014205024,4159.963727474213,1.4381533503891493,19,185405,33.93869,52.8,4570,0.31675738
0.8870992511510849,0.0,0.30888167,0.01370296,4182.701111793518,1.499934910937165,19,186412,33.922905,53.15,4589,0.30888167
0.8614582866430283,0.0,0.34226912,0.013243085,4205.4363305568695,1.4506649759683292,18,187394,33.925476,52.25,4607,0.34226912
0.8691906929016113,0.0,0.28336847,0.013930604,4228.498108863831,1.4137026184082486,17,188367,33.903854,56.225,4624,0.28336847
0.882424846291542,0.0,0.31231835,0.012449549,4251.033419132233,1.5338755328420917,19,189349,33.89041,53.9,4643,0.31231835
0.8375450223684311,0.0,0.34551376,0.012861168,4274.0265011787415,1.4929469440964653,21,190406,33.8725,50.975,4664,0.34551376
0.902366153895855,0.0,0.29486644,0.013543276,4297.01496553421,1.3552314945377004,18,191421,33.86693,53.025,4682,0.29486644
0.875772587954998,0.0,0.32167196,0.013321068,4319.7256281375885,1.5444014488445355,17,192446,33.851303,57.3,4699,0.32167196
0.8804762288928032,0.0,0.2980416,0.013137185,4342.598543405533,1.632248763388875,17,193477,33.84565,59.45,4716,0.2980416
0.8584543764591217,0.0,0.36267757,0.013999058,4365.265527486801,1.624064791783739,19,194517,33.837173,58.525,4735,0.36267757
0.877911239862442,0.0,0.2960053,0.013526191,4388.09768986702,1.5760221477872833,19,195537,33.821518,56.15,4754,0.2960053
0.8983831629157066,0.0,0.2772201,0.013354878,4410.968371152878,1.6889384876555547,17,196556,33.809628,55.625,4771,0.2772201
0.867191419005394,0.0,0.29130948,0.01370267,4433.696210384369,1.6615937138434809,18,197595,33.802433,58.15,4789,0.29130948
0.8580386489629745,0.0,0.35028753,0.01277332,4456.597854614258,1.5209103479037782,19,198607,33.806164,55.1,4808,0.35028753
0.8786477893590927,0.0,0.28447527,0.014297578,4479.468999862671,1.537515341531589,19,199603,33.795414,53.3,4827,0.28447527
0.8497731238603592,0.0,0.30566722,0.013014224,4502.137956619263,1.5064043408367709,18,200697,33.786568,56.775,4845,0.30566722
0.8904608488082886,0.0,0.3081873,0.013147426,4524.965172529221,1.5275244312652607,18,201733,33.78631,57.925,4863,0.3081873
0.859864741563797,0.0,0.33146673,0.013534443,4547.669549942017,1.5626339610860902,21,202756,33.78271,52.95,4884,0.33146673
0.8835167661309242,0.0,0.34265864,0.014041511,4570.399193286896,1.5978711131178405,19,203790,33.775608,51.425,4903,0.34265864
0.8743138760328293,0.0,0.31927437,0.013874365,4593.2970287799835,1.6020320297048152,18,204824,33.76683,55.45,4921,0.31927437
0.8934091851115227,0.0,0.3023127,0.013950758,4616.230812549591,1.5588378340294038,20,205858,33.76514,54.8,4941,0.3023127
0.8711934834718704,0.0,0.29242122,0.014396772,4639.105881214142,1.5524099593671448,17,206840,33.753418,54.75,4958,0.29242122
0.9232306405901909,0.0,0.3505961,0.0132409595,4662.040956497192,1.6315487613908537,18,207919,33.75685,58.475,4976,0.3505961
0.8507513552904129,0.0,0.30439097,0.013609996,4684.824590444565,1.6671565486268314,18,208932,33.748264,57.175,4994,0.30439097
0.8896949216723442,0.0,0.32403576,0.013895192,4707.704816579819,1.6482126349865769,19,210005,33.747288,56.5,5013,0.32403576
0.8870740011334419,0.0,0.37159202,0.013477279,4730.639563083649,1.6777702984369316,17,211034,33.735783,59.55,5030,0.37159202
0.8727676570415497,0.0,0.36863595,0.013311999,4753.3352036476135,1.554197118015733,18,212055,33.722713,55.65,5048,0.36863595
0.9062026366591454,0.0,0.35372,0.014621862,4776.370601177216,1.691451888689657,16,213040,33.71315,59.65,5064,0.35372
0.8959852755069733,0.0,0.29966635,0.01346359,4798.89625620842,1.6616940450734845,16,214006,33.69438,59.325,5080,0.29966635
0.9249164164066315,0.0,0.3284375,0.014367801,4821.6016664505005,1.62061422883332,19,215062,33.67938,57.6,5099,0.3284375
0.8756817504763603,0.0,0.33777502,0.013004951,4844.506923913956,1.6344803866620208,16,216042,33.669865,57.9,5115,0.33777502
0.8583356440067291,0.0,0.34856433,0.013681794,4867.185076236725,1.6078280859493113,15,217070,33.666195,62.025,5130,0.34856433
0.8784662485122681,0.0,0.34140378,0.014771335,4890.114659309387,1.7020768830544852,15,218084,33.65062,67.05,5145,0.34140378
0.8721235394477844,0.0,0.33752066,0.013256143,4912.905752182007,1.8778196889805236,16,219101,33.641617,64.275,5161,0.33752066
0.8803599551320076,0.0,0.33329633,0.014481125,4935.685621023178,1.7378020066926556,18,220108,33.633358,59.775,5179,0.33329633
0.892012283205986,0.0,0.28177768,0.014080904,4958.439224481583,1.651772251353251,18,221132,33.613285,57.725,5197,0.28177768
0.9180107489228249,0.0,0.33582526,0.0142047275,4981.351091384888,1.7354757469177593,19,222211,33.59766,55.95,5216,0.33582526
0.8563230782747269,0.0,0.28517675,0.013886337,5004.159234762192,1.789790678880476,18,223240,33.594296,56.875,5234,0.28517675
0.8476404398679733,0.0,0.3086145,0.0139238,5026.93265414238,1.6390320542576664,18,224265,33.585445,56.025,5252,0.3086145
0.8827065378427505,0.0,0.32925034,0.014127999,5049.658581495285,1.5100553294542691,19,225288,33.580826,54.7,5271,0.32925034
0.8813317865133286,0.0,0.30402905,0.014547294,5072.469042062759,1.6161128697985625,18,226319,33.57226,56.575,5289,0.30402905
0.9021755307912827,0.0,0.163266,0.0038434078,5095.290987253189,1.6017616414377749,17,227369,33.556644,59.15,5306,0.163266
0.8749697506427765,0.0,0.15142438,0.0037723728,5118.2704820632935,1.574779802588592,15,228392,33.548344,61.75,5321,0.15142438
0.8917438983917236,0.0,0.33315596,0.014119664,5141.136163711548,1.6199612094345874,19,229443,33.52881,62.725,5340,0.33315596
0.8804520443081856,0.0,0.288088,0.014167458,5164.024149894714,1.5961614886039075,19,230457,33.52154,57.4,5359,0.288088
0.8529703766107559,0.0,0.4385876,0.013899452,5186.649768590927,1.613137498149543,16,231463,33.518288,58.025,5375,0.4385876
0.8681477755308151,0.0,0.3251932,0.013661301,5209.481498003006,1.6068673698161042,16,232491,33.512474,62.15,5391,0.3251932
0.8615803420543671,0.0,0.33854115,0.014067763,5232.332783937454,1.631867482346402,17,233553,33.497055,63.35,5408,0.33854115
0.86983822286129,0.0,0.32334304,0.013910254,5255.187491893768,1.6431271173646647,17,234577,33.480293,60.35,5425,0.32334304
0.9018736779689789,0.0,0.37181103,0.014520375,5278.00798535347,1.7101885710034306,18,235583,33.465034,58.2,5443,0.37181103
0.8758549615740776,0.0,0.3250951,0.014170662,5301.066185474396,1.666457426869196,17,236610,33.46724,58.5,5460,0.3250951
0.884728454053402,0.0,0.28602675,0.013747549,5323.770843267441,1.6757037990874246,19,237617,33.46702,55.725,5479,0.28602675
0.8899594321846962,0.0,0.27805865,0.013682015,5346.654620885849,1.6094050782031548,16,238648,33.459476,57.5,5495,0.27805865
0.8635267168283463,0.0,0.33395836,0.014161533,5369.654809474945,1.7011608938515912,16,239605,33.453304,60.8,5511,0.33395836
0.9139265343546867,0.0,0.3162275,0.014267208,5392.307178258896,1.6519118927068746,18,240664,33.439945,58.8,5529,0.3162275
0.8709564059972763,0.0,0.3425226,0.013572443,5415.133542537689,1.676410386013163,14,241645,33.428043,63.075,5543,0.3425226
0.8248246610164642,0.0,0.3334806,0.014647674,5437.87641453743,1.6593517939378173,17,242671,33.418957,65.0,5560,0.3334806
0.8725959062576294,0.0,0.31106555,0.014772132,5460.506261348724,1.730108881744251,15,243653,33.40351,64.45,5575,0.31106555
0.8267451673746109,0.0,0.32108012,0.0147421295,5483.338183641434,1.6734148955114911,17,244675,33.38702,61.925,5592,0.32108012
0.8714263886213303,0.0,0.34705186,0.014684233,5506.0530207157135,1.659864927362855,17,245721,33.381893,61.65,5609,0.34705186
0.7734968662261963,0.0,0.18388025,0.0037602317,5528.883011817932,1.703605240643625,14,246720,33.37889,66.825,5623,0.18388025
0.8792370781302452,0.0,0.15386668,0.0037582223,5551.793398618698,1.7225698654153079,17,247778,33.38182,65.975,5640,0.15386668
0.8439138680696487,0.0,0.15359217,0.0037669833,5574.320015907288,1.7075530843280062,17,248865,33.37257,64.125,5657,0.15359217
0.8857464343309402,0.0,0.33195192,0.01381797,5596.90561747551,1.7617313364976568,18,249920,33.349434,61.45,5675,0.33195192
0.9006019085645676,0.0,0.14854859,0.0037485044,5619.520100593567,1.7358543049792114,17,251005,33.340588,62.35,5692,0.14854859
0.8806675970554352,0.0,0.3154384,0.0146608045,5642.052015781403,1.7001809267678893,15,252054,33.327152,64.725,5707,0.3154384
0.8769828379154205,0.0,0.14784926,0.003895704,5664.83661532402,1.7314779399117612,20,253092,33.316597,60.4,5727,0.14784926
0.8914656862616539,0.0,0.1625268,0.0037693752,5687.57146191597,1.7648940730848728,15,254075,33.30926,60.075,5742,0.1625268
0.8701711148023605,0.0,0.33326957,0.014527343,5710.171381235123,1.872014619370694,14,255102,33.31321,64.1,5756,0.33326957
0.8831021636724472,0.0,0.3394525,0.014444012,5732.834980249405,1.866294345207552,18,256111,33.300594,64.35,5774,0.3394525
0.846832662820816,0.0,0.3290345,0.014746851,5755.472410440445,1.9334320176527449,14,257108,33.301,65.45,5788,0.3290345
0.892488420009613,0.0,0.15786794,0.0040431777,5778.239362716675,1.7675198839143207,16,258075,33.294167,63.1,5804,0.15786794
0.8865099251270294,0.0,0.33241346,0.014099299,5801.12207531929,1.7782375250612836,20,259082,33.289017,57.0,5824,0.33241346
0.8856829479336739,0.0,0.33221605,0.013772838,5823.7282128334045,1.911622640913708,15,260123,33.28322,59.9,5839,0.33221605
0.871073842048645,0.0,0.356564,0.0135342125,5846.471179962158,1.9110786539481168,17,261108,33.27095,60.0,5856,0.356564
0.8856581673026085,0.0,0.34124827,0.014648149,5869.286481142044,1.7368607814242893,17,262104,33.26415,58.05,5873,0.34124827
0.8746795356273651,0.0,0.15617037,0.003948097,5892.573044061661,1.7307554136818957,17,263123,33.25315,58.5,5890,0.15617037
0.886949397623539,0.0,0.14613658,0.003783487,5915.2773287296295,1.8613312023765496,16,264209,33.238224,60.725,5906,0.14613658
0.8781545385718346,0.0,0.30325344,0.014546901,5938.1601021289825,1.9448459095120683,16,265233,33.238277,63.85,5922,0.30325344
0.8882395997643471,0.0,0.36609262,0.01479029,5960.762003183365,1.8707955021324039,17,266195,33.229977,61.525,5939,0.36609262
0.8546976149082184,0.0,0.33839673,0.014528932,5983.502935409546,1.8128039442352772,19,267251,33.222965,56.175,5958,0.33839673
0.8678591996431351,0.0,0.33383557,0.014862984,6006.28212761879,1.8660160194116564,16,268283,33.2182,59.775,5974,0.33383557
0.8622012287378311,0.0,0.3408386,0.014526104,6028.916257619858,1.9568090368455913,16,269315,33.202938,62.175,5990,0.3408386
0.8284092992544174,0.0,0.44229692,0.014571636,6051.660984039307,2.041964124762904,17,270358,33.19727,61.525,6007,0.44229692
0.9022886380553246,0.0,0.30616757,0.014264904,6074.510059118271,1.9963834318023888,19,271406,33.18476,58.65,6026,0.30616757
0.8649370968341827,0.0,0.15868893,0.003776257,6097.2711136341095,1.8725983542122102,15,272512,33.17555,63.175,6041,0.15868893
0.863909050822258,0.0,0.1597969,0.0037796088,6120.200946331024,1.8298944905165442,16,273522,33.17262,64.775,6057,0.1597969
0.8721093386411667,0.0,0.15722947,0.0037855185,6142.798282623291,1.8551784730528635,16,274537,33.165337,66.05,6073,0.15722947
0.8845855295658112,0.0,0.14557686,0.0038144952,6165.3414306640625,1.7878526481785229,17,275553,33.143364,61.775,6090,0.14557686
0.8711121678352356,0.0,0.15792558,0.00377395,6187.961580514908,1.8315383064973438,17,276604,33.131157,60.225,6107,0.15792558
0.897519089281559,0.0,0.30973625,0.014675336,6210.49095749855,1.895073969405019,16,277593,33.11936,59.95,6123,0.30973625
0.8993385955691338,0.0,0.31128752,0.013950208,6233.0616455078125,1.9579290311953386,17,278636,33.114254,62.925,6140,0.31128752
0.8781276717782021,0.0,0.34570593,0.013971282,6255.842658996582,1.8746161247076423,15,279653,33.107426,64.725,6155,0.34570593
0.8768696486949921,0.0,0.42352962,0.014576385,6278.437621593475,1.7855034802904552,17,280662,33.094006,63.025,6172,0.42352962
0.902066059410572,0.0,0.32022995,0.014751108,6301.086129188538,1.9516196557834795,17,281692,33.07445,60.275,6189,0.32022995
0.8926454409956932,0.0,0.34576845,0.014925443,6323.764251232147,1.967497735922463,15,282681,33.05785,64.2,6204,0.34576845
0.8153378367424011,0.0,0.2778917,0.014856478,6346.361316919327,1.8984251001481103,18,283752,33.058537,60.95,6222,0.2778917
0.8853361532092094,0.0,0.32515946,0.013609317,6369.072715997696,1.9641179691949282,15,284787,33.063046,65.175,6237,0.32515946
0.9232322126626968,0.0,0.1622052,0.0038525993,6391.800016880035,2.0459762549333247,15,285827,33.048824,64.875,6252,0.1622052
0.884746678173542,0.0,0.3240031,0.014975958,6414.524672031403,2.031389145491673,15,286864,33.032482,70.025,6267,0.3240031
0.882621131837368,0.0,0.3255226,0.014571056,6437.124781370163,1.9519359026136303,16,287912,33.017876,67.325,6283,0.3255226
0.8809293806552887,0.0,0.15911217,0.0039282073,6459.765390634537,1.928514949091003,15,288941,33.01342,67.225,6298,0.15911217
0.8860784322023392,0.0,0.34545946,0.014729924,6482.468297243118,1.8977720418038964,17,289959,33.011173,63.525,6315,0.34545946
0.866256445646286,0.0,0.3129947,0.014364113,6505.363320112228,1.977485450659442,13,290911,33.011486,65.7,6328,0.3129947
0.8944974318146706,0.0,0.33161467,0.014653945,6527.870691537857,2.0578485830574573,16,292003,33.00123,67.675,6344,0.33161467
0.8729088008403778,0.0,0.29689443,0.014933477,6550.576413393021,2.1723046441227765,15,293061,32.997814,70.175,6359,0.29689443
0.8794661089777946,0.0,0.31142563,0.014629325,6573.339768648148,2.0803386870847507,16,294057,32.99392,64.1,6375,0.31142563
0.8935775011777878,0.0,0.32116815,0.01444543,6595.810195684433,2.077575440384623,17,295044,32.983135,62.8,6392,0.32116815
0.8690804690122604,0.0,0.3793555,0.014987066,6618.531686544418,2.2162413158558403,15,296070,32.989304,62.875,6407,0.3793555
0.8661112487316132,0.0,0.29785854,0.014640497,6641.245761871338,2.207923681766254,16,297092,32.980732,63.325,6423,0.29785854
0.8852707743644714,0.0,0.15633924,0.003817002,6663.66760468483,2.016109912460593,15,298092,32.970657,64.775,6438,0.15633924
0.8842983841896057,0.0,0.16778532,0.0038429485,6686.477213382721,1.876243866794852,17,299140,32.969547,62.0,6455,0.16778532
0.899784617125988,0.0,0.3077767,0.013938179,6709.083430051804,1.9223244123714571,17,300145,32.96678,61.325,6472,0.3077767
0.8849257752299309,0.0,0.15916815,0.0038058402,6731.584432601929,1.9533290666806997,15,301151,32.962875,63.525,6487,0.15916815
0.8864645212888718,0.0,0.31643754,0.014919706,6754.341369152069,1.9080476193163285,15,302142,32.963863,63.85,6502,0.31643754
0.8934606686234474,0.0,0.38718736,0.014733231,6776.741154432297,2.0286347781349297,13,303188,32.954575,71.675,6515,0.38718736
0.9284798577427864,0.0,0.31989753,0.014685281,6799.401797056198,2.108933751190136,17,304245,32.94651,70.075,6532,0.31989753
0.821970596909523,0.0,0.1762039,0.0039219176,6822.018164396286,2.0110428162946485,14,305182,32.941837,68.6,6546,0.1762039
0.8695185631513596,0.0,0.15838084,0.0038073347,6844.610156297684,2.0201302411515414,15,306232,32.93022,67.425,6561,0.15838084
0.907865896821022,0.0,0.15971681,0.0040217936,6867.4133558273315,2.013555810237088,16,307224,32.91726,64.175,6577,0.15971681
0.8162912577390671,0.0,0.35806268,0.01471485,6890.21554517746,2.0190498559327503,18,308260,32.901424,61.2,6595,0.35806268
0.8864583000540733,0.0,0.15632968,0.003912715,6913.058565855026,1.9610418649221402,16,309283,32.885933,61.1,6611,0.15632968
0.849487915635109,0.0,0.15795219,0.003836236,6935.610103130341,1.914655144563786,17,310296,32.878902,61.875,6628,0.15795219
0.879938006401062,0.0,0.14274924,0.0038362297,6958.208547830582,1.8902881027476641,19,311341,32.86957,58.85,6647,0.14274924
0.9000576436519623,0.0,0.14787751,0.00407809,6981.108060121536,1.916398971406414,15,312312,32.862614,60.325,6662,0.14787751
0.8758548051118851,0.0,0.3617838,0.014453252,7003.793883800507,1.932033820469654,16,313356,32.863766,63.35,6678,0.3617838
0.8857633918523788,0.0,0.17498778,0.0038206629,7026.287722110748,2.1008660257493927,15,314408,32.860588,67.4,6693,0.17498778
0.8660080134868622,0.0,0.15851575,0.0041995794,7049.035765647888,2.212315434017551,15,315418,32.85005,68.525,6708,0.15851575
0.90235735476017,0.0,0.31288448,0.01465566,7071.453041791916,2.2372723023932846,15,316476,32.841785,69.625,6723,0.31288448
0.9171620011329651,0.0,0.15696755,0.003957725,7094.202883720398,2.227604194542465,14,317494,32.828846,69.825,6737,0.15696755
0.9003253355622292,0.0,0.35199678,0.014974077,7117.09259223938,2.159395959523547,14,318470,32.81818,69.1,6751,0.35199678
0.8822837397456169,0.0,0.31042412,0.014780872,7139.622836351395,2.0890907171475006,14,319419,32.812073,70.2,6765,0.31042412
0.8726578652858734,0.0,0.3477919,0.014651395,7162.471848964691,2.0177295249035807,15,320441,32.809822,68.075,6780,0.3477919
0.8721082508563995,0.0,0.15975115,0.0038023225,7185.166388988495,1.9842255996791451,16,321446,32.795837,66.025,6796,0.15975115
0.8875795379281044,0.0,0.1642828,0.003767799,7207.72630405426,2.007534473552148,15,322420,32.78742,64.0,6811,0.1642828
0.9434057176113129,0.0,0.1597225,0.003827546,7230.587078809738,2.1823541896298395,16,323495,32.783707,66.375,6827,0.1597225
0.8807294517755508,0.0,0.15713151,0.0039378013,7253.386031150818,2.1319320404165536,17,324525,32.787106,62.95,6844,0.15713151
0.8856525644659996,0.0,0.15545899,0.0037828656,7275.915856599808,2.0827367688499727,16,325541,32.782166,63.1,6860,0.15545899
0.9065777957439423,0.0,0.3258668,0.0149666695,7298.9160940647125,2.1284504281157384,16,326583,32.77594,62.8,6876,0.3258668
0.8512925356626511,0.0,0.14360347,0.0038572105,7321.451701402664,2.1832158735377414,14,327646,32.76342,67.95,6890,0.14360347
0.8767663389444351,0.0,0.14325675,0.0038540207,7344.024671792984,2.1832472149031616,14,328641,32.75337,71.1,6904,0.14325675
0.8964193090796471,0.0,0.3936314,0.014983404,7366.786807775497,2.161699195194329,15,329663,32.74757,70.5,6919,0.3936314
0.8596472889184952,0.0,0.16691476,0.0038715005,7389.219250202179,2.313590432134835,15,330727,32.74657,70.175,6934,0.16691476
0.8227087557315826,0.0,0.16742048,0.004085658,7420.261744976044,2.2428677035334674,14,331720,32.733147,71.3,6948,0.16742048
0.9082439988851547,0.0,0.17094481,0.00386859,7447.833424091339,2.1256389857769866,13,332763,32.732124,74.2,6961,0.17094481
0.8767229467630386,0.0,0.15972547,0.0039330055,7472.261045217514,2.1053163674462083,15,333798,32.727245,72.45,6976,0.15972547
0.8271592259407043,0.0,0.15868321,0.0040136636,7496.5624759197235,2.2122112141434824,14,334805,32.725292,72.5,6990,0.15868321
0.8358639627695084,0.0,0.36180073,0.014477902,7519.305435657501,2.143205007905607,15,335819,32.718212,68.3,7005,0.36180073
0.856787234544754,0.0,0.17677042,0.0039315145,7541.953282117844,2.2274304194055197,14,336830,32.712887,70.4,7019,0.17677042
0.8752937316894531,0.0,0.16083343,0.004005312,7564.5979635715485,2.2091885466919026,14,337898,32.70928,72.725,7033,0.16083343
0.9037737101316452,0.0,0.14637324,0.0039130966,7587.5418746471405,2.2420754427001244,18,338959,32.698486,67.925,7051,0.14637324
0.9118192046880722,0.0,0.17582823,0.0038443694,7610.124185562134,2.187304110529783,16,340026,32.699203,64.45,7067,0.17582823
0.8533248007297516,0.0,0.40348917,0.01462931,7632.997052669525,2.2432388422984753,16,341076,32.686462,64.35,7083,0.40348917
0.8623937964439392,0.0,0.14854799,0.003958745,7655.59210062027,2.263217100118434,14,342078,32.677998,68.2,7097,0.14854799
0.8940122574567795,0.0,0.3413043,0.014947141,7678.252330541611,2.1421976032192127,17,343090,32.672672,64.775,7114,0.3413043
0.869367390871048,0.0,0.16244273,0.003794455,7701.6997423172,2.0992143889554336,14,344081,32.670185,65.7,7128,0.16244273
0.9143510982394218,0.0,0.15595567,0.0039970325,7724.452707529068,2.048444976682915,18,345117,32.657967,61.9,7146,0.15595567
0.9125773757696152,0.0,0.3269827,0.014611944,7747.290230751038,2.15877005918807,16,346155,32.6482,63.125,7162,0.3269827
0.8583740293979645,0.0,0.15895061,0.003984675,7770.39466714859,2.156789844630034,15,347159,32.64064,64.6,7177,0.15895061
0.9045957326889038,0.0,0.3199254,0.01477068,7793.190016031265,2.2343255101920163,16,348215,32.63018,67.325,7193,0.3199254
0.8756587952375412,0.0,0.16848801,0.003913438,7816.2699637413025,2.2086913244663764,16,349261,32.62695,65.675,7209,0.16848801
0.910365954041481,0.0,0.15739727,0.0039472915,7839.299417972565,2.256891565112641,16,350314,32.620308,64.575,7225,0.15739727
0.8975892663002014,0.0,0.1644296,0.0039049117,7862.028948545456,2.1902588260267972,18,351368,32.617004,63.25,7243,0.1644296
0.9311426803469658,0.0,0.16597047,0.0043166196,7885.071440458298,2.193197490854291,16,352384,32.605663,62.25,7259,0.16597047
0.834505170583725,0.0,0.16982138,0.0040656617,7907.948276281357,2.2230237073256505,14,353392,32.601566,66.2,7273,0.16982138
0.8901960030198097,0.0,0.15722863,0.0040560625,7930.459622383118,2.2322396356381957,15,354365,32.596905,66.25,7288,0.15722863
0.8916703686118126,0.0,0.15953425,0.0038304166,7953.498085975647,2.1231165226863657,18,355396,32.58589,63.125,7306,0.15953425
0.8719253689050674,0.0,0.15973505,0.0038975163,7976.035358667374,2.1764637242960996,16,356427,32.585438,62.425,7322,0.15973505
0.8822973817586899,0.0,0.1586555,0.0039987587,7998.857235431671,2.2568549768468693,15,357449,32.57954,66.05,7337,0.1586555
0.9135887175798416,0.0,0.16027156,0.00379943,8021.611463546753,2.347035821904282,15,358496,32.57318,66.825,7352,0.16027156
0.8235762119293213,0.0,0.37462395,0.014226893,8044.320407152176,2.2832148363100995,15,359521,32.566658,69.1,7367,0.37462395
0.8500105887651443,0.0,0.1629776,0.003759875,8067.081480979919,2.3486109559398507,15,360503,32.56152,67.975,7382,0.1629776
0.8751978948712349,0.0,0.1566386,0.0041023702,8090.013282299042,2.386860162993021,18,361558,32.55932,62.725,7400,0.1566386
0.8598644137382507,0.0,0.17656335,0.0043618185,8112.774827003479,2.481374110295003,14,362589,32.55547,65.55,7414,0.17656335
0.8529285043478012,0.0,0.15720728,0.0038625395,8135.669276714325,2.4165870923178576,16,363682,32.55219,67.925,7430,0.15720728
0.8794768005609512,0.0,0.15914309,0.0037713642,8158.509274959564,2.2888333004089056,17,364708,32.55176,64.825,7447,0.15914309
0.9121868014335632,0.0,0.16594352,0.0040000593,8181.253616094589,2.367908059663675,14,365680,32.541443,64.8,7461,0.16594352
